Ware_house_ID,WH_Manager_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton
WH_100959,EID_50959,Rural,Mid,South,Zone 2,8,0,2,4795,Rented,67,0,0,1,139,37.0,2004.0,28,0,B,2,32,35085
WH_112396,EID_62396,Rural,Large,North,Zone 6,2,0,4,4495,Rented,58,0,0,0,204,18.0,,25,0,B,6,28,29143
WH_101818,EID_51818,Rural,Mid,West,Zone 3,8,0,2,4472,Company Owned,15,1,0,1,140,25.0,2000.0,31,0,C,2,19,41097
WH_114279,EID_64279,Rural,Small,West,Zone 6,5,1,3,5956,Company Owned,42,0,0,1,93,26.0,2006.0,27,0,B,5,2,31086
WH_117917,EID_67917,Rural,Small,North,Zone 6,1,2,4,5031,Rented,54,0,0,1,61,27.0,,14,0,C,4,9,18145
WH_105076,EID_55076,Rural,Small,North,Zone 6,7,1,2,4858,Company Owned,25,0,0,0,82,21.0,2012.0,11,0,B+,2,15,14075
WH_116790,EID_66790,Rural,Small,South,Zone 6,2,0,1,6110,Company Owned,47,0,0,0,107,23.0,,27,0,B,6,9,31064
WH_101747,EID_51747,Rural,Mid,West,Zone 4,3,0,5,4434,Company Owned,25,1,1,1,267,34.0,2000.0,35,0,B,4,26,44091
WH_100323,EID_50323,Rural,Large,North,Zone 6,0,0,2,4977,Rented,57,0,0,1,66,38.0,,18,0,A+,2,23,22110
WH_110296,EID_60296,Urban,Mid,North,Zone 2,2,0,4,5167,Company Owned,22,0,0,1,214,31.0,,5,0,B,3,12,6134
WH_112750,EID_62750,Rural,Large,North,Zone 6,4,2,3,5774,Company Owned,46,0,0,0,73,25.0,1997.0,23,0,C,2,29,30087
WH_110012,EID_60012,Rural,Mid,West,Zone 2,5,0,3,5885,Rented,16,0,0,1,220,27.0,2021.0,0,0,,0,12,5143
WH_119762,EID_69762,Rural,Mid,North,Zone 3,2,0,2,4997,Company Owned,42,0,0,1,146,35.0,,30,0,B+,3,27,36094
WH_122707,EID_72707,Rural,Small,South,Zone 6,2,0,3,3795,Rented,44,0,0,0,185,19.0,,30,0,B+,6,9,37079
WH_103784,EID_53784,Rural,Large,North,Zone 5,3,1,4,4763,Company Owned,60,1,0,1,227,31.0,,14,1,C,4,24,18120
WH_120798,EID_70798,Rural,Large,North,Zone 5,8,0,4,3885,Company Owned,65,0,0,1,168,31.0,2006.0,29,0,A,4,14,38107
WH_123768,EID_73768,Rural,Mid,South,Zone 2,1,0,2,6472,Company Owned,49,1,0,1,190,25.0,,24,0,C,4,1,30127
WH_108483,EID_58483,Rural,Small,North,Zone 6,6,3,1,5305,Rented,18,0,0,0,220,32.0,,27,1,A+,5,13,36095
WH_124716,EID_74716,Rural,Mid,West,Zone 4,5,1,3,4729,Company Owned,43,0,0,1,104,28.0,2018.0,13,1,A+,1,11,18065
WH_113836,EID_63836,Rural,Large,North,Zone 6,8,0,3,4929,Rented,17,0,0,0,163,23.0,2023.0,0,0,,0,28,11067
WH_102281,EID_52281,Rural,Small,West,Zone 1,1,1,4,6014,Company Owned,66,0,0,1,189,36.0,,16,0,B+,4,30,19074
WH_113514,EID_63514,Rural,Mid,North,Zone 4,5,0,3,3936,Rented,67,0,0,0,250,17.0,1997.0,30,0,C,2,26,39081
WH_121714,EID_71714,Rural,Mid,North,Zone 4,3,2,2,6645,Rented,54,0,0,0,188,20.0,2012.0,12,1,B,2,26,14114
WH_124101,EID_74101,Rural,Large,South,Zone 5,0,0,2,5153,Rented,29,0,1,1,145,28.0,,25,0,C,5,10,32140
WH_118999,EID_68999,Rural,Mid,South,Zone 3,5,0,2,4492,Rented,49,0,0,1,181,23.0,2006.0,24,0,C,4,19,32070
WH_110462,EID_60462,Rural,Large,North,Zone 5,7,3,3,5386,Company Owned,50,0,0,0,213,22.0,,19,1,A+,2,14,25088
WH_124825,EID_74825,Rural,Small,North,Zone 1,1,0,2,6387,Company Owned,38,0,0,0,138,26.0,,18,1,A,6,31,24070
WH_106815,EID_56815,Rural,Mid,South,Zone 4,1,1,2,2948,Rented,57,0,0,1,77,35.0,,16,0,C,2,26,20142
WH_116798,EID_66798,Rural,Large,South,Zone 5,4,0,3,4742,Company Owned,19,0,0,1,257,42.0,1997.0,32,0,A,2,25,43056
WH_107955,EID_57955,Rural,Mid,West,Zone 2,3,2,2,4599,Rented,31,0,0,1,73,40.0,2015.0,13,0,B+,1,1,15121
WH_104293,EID_54293,Rural,Large,South,Zone 6,1,0,3,5179,Company Owned,33,0,0,1,213,21.0,,0,0,,0,29,4079
WH_106244,EID_56244,Rural,Large,North,Zone 6,7,1,4,6802,Company Owned,27,0,0,1,110,25.0,,14,1,A+,4,28,18114
WH_122931,EID_72931,Rural,Small,North,Zone 6,2,0,2,5434,Rented,55,0,0,1,81,27.0,,4,0,B,3,15,5106
WH_104519,EID_54519,Rural,Large,West,Zone 6,6,0,3,4347,Company Owned,43,0,0,1,162,31.0,2020.0,5,0,C,2,23,6133
WH_115259,EID_65259,Rural,Mid,North,Zone 4,2,0,2,4785,Rented,47,0,0,0,134,19.0,,28,0,A,5,26,37121
WH_120014,EID_70014,Rural,Mid,West,Zone 4,0,0,5,4882,Company Owned,23,0,0,1,185,34.0,,0,0,,0,11,3055
WH_103843,EID_53843,Rural,Large,West,Zone 5,0,1,2,7666,Company Owned,53,1,0,1,209,30.0,,11,0,C,6,10,13125
WH_123908,EID_73908,Rural,Small,North,Zone 6,4,0,3,4410,Rented,31,0,0,1,233,,2011.0,23,0,A,5,8,31070
WH_122927,EID_72927,Rural,Large,North,Zone 6,5,3,4,5382,Rented,69,0,0,0,57,16.0,,16,0,A,1,6,21078
WH_102851,EID_52851,Urban,Large,North,Zone 6,3,1,3,4176,Company Owned,39,0,0,1,246,31.0,2007.0,17,1,A+,6,6,23134
WH_112570,EID_62570,Rural,Mid,North,Zone 4,5,0,4,6593,Rented,67,0,0,1,63,26.0,1997.0,24,0,B,4,26,28112
WH_113073,EID_63073,Rural,Mid,West,Zone 2,8,0,3,4154,Company Owned,35,1,0,1,253,24.0,,6,0,A,3,12,8121
WH_105815,EID_55815,Rural,Large,South,Zone 5,4,2,4,3730,Company Owned,31,0,0,1,100,33.0,,4,0,A,3,10,5103
WH_112591,EID_62591,Rural,Large,South,Zone 5,2,1,2,4657,Company Owned,49,0,0,1,107,25.0,,18,0,B+,6,14,21071
WH_108157,EID_58157,Rural,Small,West,Zone 6,1,0,4,4887,Rented,58,0,0,1,70,27.0,,7,1,B,3,9,8118
WH_109153,EID_59153,Rural,Mid,South,Zone 4,5,0,3,4311,Company Owned,64,1,1,0,194,31.0,,9,0,C,3,26,12109
WH_106379,EID_56379,Rural,Mid,West,Zone 3,8,0,4,4287,Rented,23,1,0,1,108,,2007.0,19,1,A,5,19,25120
WH_115443,EID_65443,Rural,Mid,West,Zone 2,2,0,4,3021,Company Owned,27,0,0,1,258,37.0,,4,1,C,2,12,5087
WH_100397,EID_50397,Rural,Mid,West,Zone 3,4,0,4,4907,Rented,20,0,0,0,85,23.0,2001.0,30,0,B,4,19,38059
WH_106878,EID_56878,Rural,Large,North,Zone 5,5,1,3,4755,Company Owned,24,0,0,0,268,49.0,,11,0,B,4,14,13056
WH_121803,EID_71803,Rural,Small,North,Zone 6,6,0,2,5162,Rented,35,0,0,0,191,19.0,,16,1,A+,2,15,20058
WH_101201,EID_51201,Rural,Mid,South,Zone 2,0,1,3,5222,Rented,39,0,0,1,220,25.0,,13,0,A+,6,32,16110
WH_106384,EID_56384,Rural,Large,West,Zone 5,1,0,4,4595,Rented,43,0,0,1,238,30.0,,22,0,C,4,10,30149
WH_108550,EID_58550,Rural,Mid,West,Zone 4,3,2,4,5856,Company Owned,16,0,0,0,135,23.0,,11,1,B,6,26,14076
WH_100516,EID_50516,Rural,Large,West,Zone 5,4,0,2,6364,Company Owned,33,0,0,1,114,44.0,2001.0,17,1,A,3,14,23083
WH_103588,EID_53588,Rural,Large,North,Zone 6,1,0,4,3876,Company Owned,42,0,0,1,58,25.0,,5,0,A+,2,23,7147
WH_102250,EID_52250,Rural,Large,North,Zone 6,5,0,3,7628,Company Owned,24,0,1,1,65,32.0,2003.0,27,1,A+,5,6,39132
WH_118161,EID_68161,Rural,Large,North,Zone 6,3,0,2,5052,Company Owned,64,0,0,0,193,15.0,2017.0,16,1,A+,6,28,23121
WH_101457,EID_51457,Rural,Large,North,Zone 5,3,1,2,5039,Rented,52,0,0,1,233,24.0,1998.0,30,0,A,3,14,39056
WH_104556,EID_54556,Rural,Large,South,Zone 5,8,1,3,6579,Company Owned,52,0,0,1,158,36.0,2006.0,18,0,B,5,10,22084
WH_107516,EID_57516,Rural,Large,West,Zone 5,1,0,5,4218,Company Owned,53,0,0,0,109,15.0,,33,0,A,5,10,43131
WH_120975,EID_70975,Rural,Large,North,Zone 6,4,1,3,4411,Company Owned,51,0,1,1,266,28.0,2000.0,26,0,B+,2,6,31085
WH_118688,EID_68688,Rural,Mid,West,Zone 3,0,0,3,4892,Rented,56,0,1,1,114,,,13,0,A+,4,27,18060
WH_113758,EID_63758,Rural,Small,South,Zone 6,8,0,1,4657,Rented,19,0,0,1,262,31.0,2022.0,0,0,,0,2,6059
WH_103351,EID_53351,Rural,Large,North,Zone 6,7,4,4,5217,Company Owned,50,0,0,1,202,29.0,,16,0,B,2,28,19116
WH_119137,EID_69137,Rural,Mid,West,Zone 3,7,3,5,4927,Rented,18,0,0,1,248,27.0,,22,0,B,6,19,25097
WH_102168,EID_52168,Rural,Large,South,Zone 5,7,3,3,5242,Rented,26,0,0,1,262,24.0,,11,0,B+,2,14,13117
WH_122511,EID_72511,Rural,Mid,North,Zone 3,3,1,2,5474,Rented,39,0,0,0,198,24.0,2021.0,0,0,,0,27,6151
WH_105474,EID_55474,Rural,Small,North,Zone 6,8,1,3,6289,Company Owned,15,0,0,1,139,23.0,1999.0,22,0,C,6,8,28080
WH_112136,EID_62136,Rural,Small,West,Zone 1,5,0,3,4623,Company Owned,17,0,0,1,225,31.0,2012.0,20,1,A,2,30,25140
WH_106599,EID_56599,Rural,Small,North,Zone 1,1,0,4,4364,Rented,37,0,0,1,87,26.0,,6,0,A,3,31,7128
WH_117355,EID_67355,Rural,Large,North,Zone 6,4,0,3,5235,Rented,55,0,0,0,193,18.0,,5,0,B+,3,23,6108
WH_103189,EID_53189,Rural,Mid,North,Zone 3,5,1,2,7881,Company Owned,68,0,0,1,92,30.0,2021.0,6,1,C,2,27,7119
WH_101056,EID_51056,Rural,Large,West,Zone 6,7,3,3,4160,Company Owned,45,0,0,1,70,26.0,,20,0,C,3,23,25110
WH_116811,EID_66811,Rural,Large,West,Zone 6,1,0,3,9407,Company Owned,55,1,0,1,246,31.0,,26,0,C,5,6,34107
WH_120027,EID_70027,Rural,Large,North,Zone 6,7,0,3,4649,Rented,18,0,0,1,271,25.0,2009.0,19,1,A+,5,28,25085
WH_113169,EID_63169,Rural,Mid,North,Zone 2,8,0,3,6334,Rented,21,0,1,1,221,34.0,2005.0,25,0,C,3,22,35117
WH_110772,EID_60772,Rural,Mid,South,Zone 2,2,0,4,4754,Rented,25,0,0,0,234,14.0,,33,1,A+,4,12,46127
WH_108240,EID_58240,Rural,Large,North,Zone 6,7,1,3,2204,Company Owned,40,0,0,1,77,29.0,,23,1,B,5,6,27060
WH_104520,EID_54520,Rural,Large,North,Zone 6,1,3,4,5529,Company Owned,29,0,0,1,154,33.0,,7,0,A,4,4,9141
WH_105098,EID_55098,Rural,Large,West,Zone 6,8,1,3,3467,Rented,19,0,0,0,85,27.0,2008.0,16,1,A+,5,6,21087
WH_113365,EID_63365,Rural,Large,South,Zone 6,3,3,5,4367,Rented,56,0,0,1,183,29.0,,25,1,B,5,23,30148
WH_114417,EID_64417,Rural,Mid,West,Zone 4,6,0,7,4024,Company Owned,24,0,0,1,61,29.0,2016.0,17,0,B,3,26,22150
WH_115794,EID_65794,Rural,Mid,South,Zone 2,7,0,2,5070,Rented,33,0,0,1,205,26.0,1999.0,25,0,B+,2,32,29098
WH_124238,EID_74238,Urban,Small,West,Zone 1,2,1,4,3961,Rented,38,0,0,0,260,19.0,,24,0,A+,2,30,30091
WH_103634,EID_53634,Rural,Large,North,Zone 6,7,1,4,4172,Company Owned,49,0,0,0,134,22.0,2000.0,18,0,B+,5,28,21088
WH_107841,EID_57841,Rural,Large,West,Zone 6,0,1,4,3964,Rented,44,0,0,1,222,27.0,,37,0,A+,4,6,48065
WH_119587,EID_69587,Rural,Large,North,Zone 6,3,0,2,5899,Company Owned,54,0,0,1,99,43.0,2009.0,20,0,B,4,28,23119
WH_123284,EID_73284,Rural,Mid,North,Zone 2,3,0,3,5264,Company Owned,28,0,0,1,100,34.0,2008.0,17,1,A+,3,1,23127
WH_100852,EID_50852,Rural,Mid,South,Zone 2,0,2,2,5641,Company Owned,59,0,0,1,115,29.0,,4,0,B,1,32,4082
WH_120728,EID_70728,Rural,Mid,South,Zone 3,5,2,4,2678,Company Owned,21,0,0,0,204,39.0,,0,0,,0,19,3108
WH_118008,EID_68008,Rural,Small,South,Zone 6,5,1,1,4868,Company Owned,21,0,0,1,112,24.0,2019.0,5,1,C,3,2,7123
WH_112431,EID_62431,Rural,Large,South,Zone 5,5,0,2,4295,Rented,52,0,0,1,239,39.0,1998.0,24,1,A+,5,25,31079
WH_106069,EID_56069,Rural,Mid,West,Zone 4,4,3,3,3200,Company Owned,69,0,0,0,267,41.0,,15,0,A,5,26,19114
WH_124526,EID_74526,Rural,Large,West,Zone 5,1,5,6,2737,Rented,27,0,0,1,179,43.0,,24,0,B+,3,14,27125
WH_106874,EID_56874,Rural,Small,West,Zone 6,8,0,4,4370,Company Owned,30,0,1,1,153,36.0,2021.0,0,0,,0,9,7129
WH_124185,EID_74185,Rural,Small,North,Zone 6,5,0,3,4183,Company Owned,54,0,0,1,225,37.0,1999.0,25,0,B,6,9,30080
WH_124555,EID_74555,Rural,Small,South,Zone 6,1,0,2,5966,Rented,24,1,0,1,163,30.0,,22,0,C,2,2,30132
WH_105117,EID_55117,Rural,Large,West,Zone 5,6,1,5,5856,Company Owned,51,0,0,1,223,39.0,,5,1,A+,2,25,7102
WH_119634,EID_69634,Rural,Mid,South,Zone 2,4,0,2,7591,Rented,36,0,0,0,90,20.0,2015.0,14,1,A+,6,1,20060
WH_115666,EID_65666,Rural,Mid,North,Zone 4,1,0,2,5269,Company Owned,24,0,0,0,184,31.0,,6,0,A,2,26,8137
WH_102559,EID_52559,Rural,Mid,West,Zone 2,3,4,3,4771,Rented,67,0,0,1,124,28.0,2018.0,6,0,B,3,12,7057
WH_123919,EID_73919,Urban,Mid,West,Zone 3,0,1,5,4245,Rented,35,0,0,1,168,32.0,,6,0,C,5,19,7125
WH_102748,EID_52748,Rural,Mid,South,Zone 2,4,0,3,4025,Company Owned,65,0,0,1,118,31.0,2009.0,23,0,C,5,32,31072
WH_111988,EID_61988,Rural,Small,North,Zone 1,7,0,5,5969,Company Owned,61,0,0,1,242,55.0,2018.0,9,1,B+,6,3,11068
WH_118927,EID_68927,Rural,Large,West,Zone 5,3,2,2,4512,Rented,50,0,0,0,121,18.0,2003.0,18,0,B+,6,10,21082
WH_106210,EID_56210,Rural,Large,West,Zone 5,5,0,2,5061,Rented,47,1,0,1,244,,2017.0,9,0,B,4,24,11055
WH_109942,EID_59942,Rural,Mid,West,Zone 2,1,2,1,6256,Company Owned,37,0,0,0,131,28.0,,25,0,B+,4,12,29107
WH_120537,EID_70537,Rural,Mid,South,Zone 4,1,2,3,4483,Company Owned,40,0,0,1,180,23.0,,35,0,A+,3,26,45109
WH_123808,EID_73808,Rural,Large,West,Zone 5,0,1,5,5102,Company Owned,50,0,0,0,170,17.0,,11,0,A,3,10,15081
WH_110628,EID_60628,Urban,Large,North,Zone 5,4,2,3,5439,Rented,36,0,0,0,185,19.0,2022.0,6,0,B+,2,14,7112
WH_117288,EID_67288,Rural,Large,South,Zone 6,4,0,2,4495,Company Owned,44,0,0,1,139,21.0,1999.0,23,0,B+,3,29,29069
WH_105923,EID_55923,Urban,Mid,South,Zone 2,4,0,2,5731,Company Owned,51,0,0,0,235,,2021.0,4,0,C,1,32,6133
WH_118216,EID_68216,Rural,Small,North,Zone 1,5,0,4,5081,Rented,37,0,0,0,238,19.0,1998.0,24,1,C,2,31,34104
WH_108900,EID_58900,Urban,Mid,North,Zone 4,0,0,1,5076,Rented,21,0,0,0,147,27.0,,22,0,A,2,26,30130
WH_118006,EID_68006,Rural,Mid,South,Zone 3,8,0,2,5366,Company Owned,31,0,0,1,142,30.0,2012.0,18,0,A,3,27,23104
WH_121113,EID_71113,Rural,Small,North,Zone 1,3,0,3,4761,Rented,55,0,0,0,228,21.0,2000.0,37,0,B+,4,30,46099
WH_104442,EID_54442,Rural,Large,North,Zone 6,7,0,3,4616,Company Owned,33,1,0,1,200,29.0,2020.0,10,0,B+,2,28,13071
WH_102346,EID_52346,Rural,Large,West,Zone 6,7,0,4,3981,Rented,24,0,0,1,113,27.0,2005.0,24,0,C,6,23,30074
WH_102325,EID_52325,Rural,Small,South,Zone 6,2,1,2,5766,Rented,57,0,0,1,255,35.0,,9,0,A+,2,9,12137
WH_100283,EID_50283,Rural,Mid,West,Zone 3,8,0,4,9581,Company Owned,23,0,0,1,218,28.0,,4,0,A,1,19,5059
WH_118358,EID_68358,Rural,Large,North,Zone 5,0,1,5,4090,Company Owned,20,0,0,1,206,39.0,,7,0,C,1,24,9110
WH_124768,EID_74768,Rural,Mid,West,Zone 4,6,1,4,5240,Rented,67,0,0,0,108,18.0,,14,0,B,3,26,16101
WH_121299,EID_71299,Rural,Large,North,Zone 6,5,2,2,5235,Rented,52,0,0,1,65,34.0,,13,0,B,3,28,15135
WH_120019,EID_70019,Rural,Large,North,Zone 6,1,0,3,6420,Rented,68,0,0,1,168,26.0,,19,0,B+,6,28,23105
WH_101684,EID_51684,Rural,Large,North,Zone 6,0,0,4,4390,Rented,20,0,0,0,103,17.0,,20,0,A+,6,28,25088
WH_106625,EID_56625,Rural,Large,West,Zone 6,7,1,4,4293,Company Owned,50,0,0,1,157,31.0,2013.0,13,0,A,6,23,18103
WH_117008,EID_67008,Rural,Large,North,Zone 6,6,0,2,4956,Company Owned,57,0,1,1,221,35.0,1997.0,24,0,C,5,28,30087
WH_104410,EID_54410,Rural,Large,North,Zone 6,0,1,4,3872,Rented,31,0,0,1,188,29.0,,18,0,B,3,6,21134
WH_108141,EID_58141,Rural,Mid,South,Zone 2,6,2,5,5448,Company Owned,23,0,0,0,149,45.0,,14,0,B+,1,32,16074
WH_108858,EID_58858,Rural,Large,North,Zone 6,7,0,1,4419,Rented,23,0,0,1,189,26.0,2003.0,23,1,A+,4,28,32060
WH_123986,EID_73986,Rural,Large,West,Zone 6,6,0,2,6285,Company Owned,44,0,0,1,92,37.0,2015.0,8,0,A,3,23,11106
WH_111242,EID_61242,Rural,Small,South,Zone 6,2,0,2,3676,Rented,46,0,0,0,230,24.0,,21,0,A,5,9,28075
WH_116425,EID_66425,Rural,Small,South,Zone 1,0,4,2,9473,Rented,53,0,0,0,257,18.0,,20,0,C,3,31,25114
WH_109653,EID_59653,Rural,Small,North,Zone 6,6,0,4,5085,Company Owned,20,1,0,1,205,,2016.0,12,1,A,5,9,16140
WH_112034,EID_62034,Rural,Large,West,Zone 5,3,1,2,6276,Company Owned,69,0,0,0,197,24.0,,15,0,B,6,14,17067
WH_122809,EID_72809,Rural,Small,South,Zone 1,3,3,3,5270,Rented,18,0,0,1,245,25.0,,23,1,A+,3,21,30144
WH_121134,EID_71134,Rural,Small,South,Zone 6,7,0,3,4628,Rented,62,0,0,1,147,28.0,2013.0,21,0,B+,6,9,26133
WH_112273,EID_62273,Rural,Small,North,Zone 6,8,1,3,5320,Company Owned,69,0,0,1,67,25.0,2007.0,28,1,A+,4,8,37072
WH_110228,EID_60228,Rural,Mid,West,Zone 2,6,3,2,4218,Company Owned,42,0,0,1,145,36.0,2016.0,13,1,C,6,1,17120
WH_100963,EID_50963,Rural,Large,North,Zone 6,2,0,2,7281,Company Owned,44,0,0,0,214,33.0,,18,0,B,3,28,22146
WH_121216,EID_71216,Urban,Large,West,Zone 6,1,0,3,4285,Company Owned,40,0,0,1,262,20.0,,12,1,C,1,6,16116
WH_112536,EID_62536,Rural,Mid,North,Zone 4,1,0,3,5303,Rented,22,0,0,0,87,22.0,,10,0,C,6,26,12097
WH_101103,EID_51103,Rural,Small,West,Zone 6,0,0,4,5316,Rented,45,0,0,0,223,32.0,,9,0,B,1,9,11072
WH_121251,EID_71251,Rural,Mid,North,Zone 4,7,0,4,4787,Rented,19,0,0,1,56,37.0,2013.0,18,0,B,3,26,21136
WH_112606,EID_62606,Rural,Large,North,Zone 6,0,1,2,4863,Company Owned,69,0,0,1,112,39.0,,32,0,B,3,23,38143
WH_103277,EID_53277,Rural,Mid,West,Zone 3,0,1,2,4627,Company Owned,34,0,0,1,247,35.0,,7,0,B+,2,19,9088
WH_100626,EID_50626,Rural,Large,South,Zone 5,5,0,2,4284,Rented,47,0,0,0,84,27.0,2015.0,19,1,A+,2,10,28058
WH_119985,EID_69985,Rural,Small,East,Zone 1,1,3,3,4512,Company Owned,64,0,0,1,127,37.0,,19,0,A,5,31,23133
WH_110981,EID_60981,Rural,Small,North,Zone 6,8,2,4,4991,Company Owned,53,0,0,0,231,20.0,2007.0,21,0,B,2,13,26112
WH_116804,EID_66804,Rural,Small,West,Zone 6,6,2,4,5344,Rented,49,0,0,0,116,31.0,2010.0,17,0,B,5,15,21081
WH_106847,EID_56847,Rural,Small,North,Zone 1,1,0,3,5142,Rented,49,0,0,0,128,19.0,,9,0,C,3,21,12107
WH_106308,EID_56308,Urban,Mid,North,Zone 4,3,1,4,3476,Company Owned,55,0,0,1,94,36.0,2022.0,5,1,C,3,26,6087
WH_105934,EID_55934,Urban,Mid,North,Zone 2,6,1,2,6030,Rented,61,0,0,0,73,27.0,2009.0,18,0,B,4,22,21107
WH_115559,EID_65559,Urban,Mid,West,Zone 4,1,0,4,4950,Rented,57,0,0,0,241,37.0,,20,0,A,6,11,26085
WH_120987,EID_70987,Rural,Small,South,Zone 6,8,0,4,4355,Company Owned,41,1,1,1,248,35.0,2002.0,34,0,A,5,9,46088
WH_119449,EID_69449,Rural,Mid,North,Zone 2,8,3,2,9246,Company Owned,67,0,0,1,188,26.0,,16,1,C,3,1,21141
WH_113978,EID_63978,Urban,Large,West,Zone 6,3,2,3,5035,Company Owned,52,0,0,0,126,30.0,2007.0,24,0,B,4,23,28136
WH_123684,EID_73684,Rural,Small,North,Zone 6,5,0,4,3773,Rented,51,0,0,0,263,18.0,2008.0,22,1,A+,3,13,31106
WH_122121,EID_72121,Rural,Large,North,Zone 5,7,2,2,7575,Company Owned,23,0,0,1,125,,,25,0,A,3,17,31096
WH_103463,EID_53463,Urban,Large,West,Zone 6,3,2,2,4243,Rented,45,0,0,1,167,32.0,,15,0,A,6,23,19102
WH_110752,EID_60752,Rural,Large,North,Zone 6,6,0,2,3512,Company Owned,54,0,0,1,260,56.0,1999.0,22,1,A,5,6,31106
WH_108743,EID_58743,Urban,Small,South,Zone 1,0,0,3,5368,Company Owned,24,0,0,1,102,43.0,,7,0,C,3,31,10081
WH_110670,EID_60670,Rural,Small,South,Zone 6,7,1,2,7645,Company Owned,15,1,0,1,165,29.0,2019.0,14,1,A+,6,2,19092
WH_111924,EID_61924,Rural,Large,West,Zone 6,0,5,2,3863,Company Owned,48,0,0,1,69,31.0,,20,0,A+,5,6,25126
WH_110422,EID_60422,Rural,Mid,West,Zone 4,5,0,5,4403,Rented,30,0,0,0,191,18.0,2010.0,18,0,B+,3,26,21096
WH_105496,EID_55496,Rural,Large,North,Zone 6,7,0,4,4190,Rented,15,0,0,0,204,31.0,2009.0,16,0,B+,4,29,19073
WH_110372,EID_60372,Rural,Mid,South,Zone 4,8,0,3,4210,Company Owned,23,1,0,0,189,58.0,2019.0,13,1,A,2,26,18092
WH_102084,EID_52084,Rural,Mid,North,Zone 2,1,0,3,4557,Rented,38,0,0,1,250,28.0,,24,1,A+,5,22,30072
WH_104084,EID_54084,Rural,Mid,North,Zone 4,0,0,2,5937,Company Owned,40,0,0,0,100,27.0,,23,0,B+,4,26,29134
WH_106830,EID_56830,Rural,Large,North,Zone 6,3,0,4,3801,Company Owned,17,0,0,0,55,24.0,2000.0,25,0,A,4,23,32146
WH_108528,EID_58528,Rural,Large,South,Zone 5,1,0,3,6659,Rented,50,0,0,0,186,17.0,,29,0,C,6,25,39123
WH_102009,EID_52009,Rural,Mid,South,Zone 4,7,0,4,4585,Company Owned,57,0,0,1,198,36.0,2016.0,14,0,A,3,20,20122
WH_118518,EID_68518,Rural,Mid,South,Zone 3,0,0,3,3955,Rented,28,0,0,1,232,32.0,,24,0,A+,6,27,31096
WH_100259,EID_50259,Urban,Large,West,Zone 6,5,2,3,3305,Rented,30,0,0,1,222,26.0,2015.0,12,0,B+,4,6,13085
WH_113287,EID_63287,Rural,Large,West,Zone 5,3,1,4,5647,Company Owned,29,0,0,0,202,20.0,2013.0,25,0,A,4,10,33064
WH_107907,EID_57907,Rural,Mid,North,Zone 3,6,0,4,4213,Company Owned,60,0,0,1,245,28.0,2015.0,20,0,B+,6,27,25101
WH_123670,EID_73670,Urban,Large,North,Zone 5,7,0,2,6833,Company Owned,70,0,0,1,95,29.0,1998.0,25,0,A,3,14,31118
WH_120190,EID_70190,Rural,Mid,South,Zone 4,7,1,1,7390,Company Owned,35,0,0,0,192,34.0,2001.0,31,0,C,4,26,40064
WH_122302,EID_72302,Rural,Large,North,Zone 5,4,1,3,3949,Company Owned,65,0,0,0,252,21.0,,4,1,C,2,17,5086
WH_122502,EID_72502,Rural,Large,North,Zone 6,6,0,2,5962,Rented,37,0,1,1,69,35.0,2005.0,24,1,A+,2,28,31072
WH_121589,EID_71589,Rural,Small,North,Zone 1,5,0,3,7304,Company Owned,56,0,0,1,60,37.0,2004.0,24,0,C,2,30,30064
WH_114982,EID_64982,Rural,Small,North,Zone 6,5,0,4,4783,Rented,43,0,0,1,98,32.0,2005.0,16,1,A,3,13,22094
WH_109826,EID_59826,Rural,Small,West,Zone 1,2,1,2,5783,Rented,30,0,0,1,233,28.0,,10,1,A+,1,21,13104
WH_101940,EID_51940,Rural,Mid,West,Zone 4,8,0,6,4550,Rented,28,0,0,0,192,32.0,2020.0,4,0,B+,3,26,5085
WH_110244,EID_60244,Rural,Small,West,Zone 6,8,0,7,4611,Company Owned,29,1,0,1,83,35.0,,4,0,B,4,2,4065
WH_113838,EID_63838,Rural,Large,North,Zone 6,1,0,3,4471,Rented,25,0,0,1,118,32.0,,23,0,C,2,6,30059
WH_123119,EID_73119,Rural,Mid,West,Zone 2,0,0,4,4766,Rented,32,0,0,0,107,24.0,,36,0,A+,5,12,47083
WH_119407,EID_69407,Rural,Mid,North,Zone 2,4,0,2,7069,Rented,56,0,0,0,241,24.0,,14,0,B+,5,12,16061
WH_111316,EID_61316,Rural,Large,North,Zone 6,8,1,2,7655,Rented,30,0,0,1,253,44.0,2002.0,25,0,B+,3,23,30138
WH_122548,EID_72548,Rural,Large,South,Zone 6,4,1,2,4616,Rented,65,0,0,0,85,16.0,1998.0,24,0,A,4,23,30113
WH_103686,EID_53686,Rural,Large,North,Zone 6,5,1,3,5412,Company Owned,51,0,1,1,72,32.0,2020.0,5,0,A,2,28,6075
